"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from daily flask and in situ (continuous) data. "
" Scripps Pier, La Jolla, California.                                                       "
"  In situ data is sporadically used only during a limited time period from 1957 to 1962"
"  Outside this period, the record is entirely flask-based"
"                                                                                           "
" Source: R. F. Keeling and S. J. Walker                                                    "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling AT ucsd.edu) and         "
" Dr. Stephen Walker (sjwalker AT ucsd.edu), Scripps CO2 Program.                           "
"                                                                                           "
" Flask data from archive dated 14-Oct-2021 09:23:51                                        "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2012 SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '12' calibration scale                             "
1988, 05,   32278, 1988.3716,   356.53,   352.65,     355.94,   352.07,     356.53,   352.65
1988, 06,   32309, 1988.4563,   354.23,   352.62,     353.85,   352.29,     354.23,   352.62
1988, 07,   32339, 1988.5383,   351.36,   354.25,     349.52,   352.49,     351.36,   354.25
1988, 08,   32370, 1988.6230,   346.50,   353.02,     346.12,   352.66,     346.50,   353.02
1988, 09,   32401, 1988.7077,   348.43,   354.19,     347.08,   352.80,     348.43,   354.19
1988, 10,   32431, 1988.7896,   350.17,   352.76,     350.38,   352.91,     350.17,   352.76
1988, 11,   32462, 1988.8743,   352.31,   352.45,     352.89,   353.00,     352.31,   352.45
1988, 12,   32492, 1988.9563,   354.63,   353.45,     354.27,   353.08,     354.63,   353.45
1989, 01,   32523, 1989.0411,   355.56,   353.47,     355.25,   353.14,     355.56,   353.47
1989, 02,   32554, 1989.1260,   355.47,   352.94,     355.74,   353.20,     355.47,   352.94
1989, 03,   32582, 1989.2027,   356.17,   353.19,     356.24,   353.25,     356.17,   353.19
1989, 04,   32613, 1989.2877,   357.00,   353.19,     357.12,   353.31,     357.00,   353.19
1989, 05,   32643, 1989.3699,   357.06,   353.14,     357.28,   353.37,     357.06,   353.14
1989, 06,   32674, 1989.4548,   354.82,   353.13,     355.07,   353.44,     354.82,   353.13
1989, 07,   32704, 1989.5370,   350.79,   353.62,     350.60,   353.52,     350.79,   353.62
1989, 08,   32735, 1989.6219,   347.13,   353.67,     347.04,   353.61,     347.13,   353.67
1989, 09,   32766, 1989.7068,   346.82,   352.65,     347.92,   353.70,     346.82,   352.65
1989, 10,   32796, 1989.7890,   350.79,   353.42,     351.24,   353.81,     350.79,   353.42
1989, 11,   32827, 1989.8740,   353.74,   353.89,     353.80,   353.92,     353.74,   353.89
1989, 12,   32857, 1989.9562,   354.33,   353.15,     355.23,   354.04,     354.33,   353.15
1990, 01,   32888, 1990.0411,   356.89,   354.78,     356.28,   354.16,     356.89,   354.78
1990, 02,   32919, 1990.1260,   357.08,   354.53,     356.83,   354.27,     357.08,   354.53
1990, 03,   32947, 1990.2027,   357.72,   354.72,     357.39,   354.38,     357.72,   354.72
1990, 04,   32978, 1990.2877,   357.73,   353.91,     358.34,   354.50,     357.73,   353.91
1990, 05,   33008, 1990.3699,   359.00,   355.05,     358.54,   354.61,     359.00,   355.05
1990, 06,   33039, 1990.4548,   355.83,   354.13,     356.37,   354.73,     355.83,   354.13
1990, 07,   33069, 1990.5370,   351.61,   354.47,     351.91,   354.85,     351.61,   354.47
1990, 08,   33100, 1990.6219,   348.08,   354.66,     348.36,   354.97,     348.08,   354.66
1990, 09,   33131, 1990.7068,   349.43,   355.29,     349.29,   355.11,     349.43,   355.29
1990, 10,   33161, 1990.7890,   353.16,   355.80,     352.65,   355.24,     353.16,   355.80
1990, 11,   33192, 1990.8740,   354.94,   355.09,     355.25,   355.38,     354.94,   355.09
1990, 12,   33222, 1990.9562,   355.91,   354.72,     356.72,   355.52,     355.91,   354.72
1991, 01,   33253, 1991.0411,      NaN,      NaN,     357.80,   355.66,     357.80,   355.66
1991, 02,   33284, 1991.1260,   358.41,   355.85,     358.38,   355.80,     358.41,   355.85
1991, 03,   33312, 1991.2027,   359.74,   356.71,     358.96,   355.93,     359.74,   356.71
1991, 04,   33343, 1991.2877,   359.63,   355.77,     359.92,   356.06,     359.63,   355.77
1991, 05,   33373, 1991.3699,   360.52,   356.55,     360.13,   356.18,     360.52,   356.55
1991, 06,   33404, 1991.4548,   357.55,   355.83,     357.94,   356.28,     357.55,   355.83
1991, 07,   33434, 1991.5370,   354.70,   357.58,     353.42,   356.38,     354.70,   357.58
1991, 08,   33465, 1991.6219,   350.08,   356.71,     349.80,   356.46,     350.08,   356.71
1991, 09,   33496, 1991.7068,   350.23,   356.13,     350.67,   356.52,     350.23,   356.13
1991, 10,   33526, 1991.7890,   353.92,   356.58,     353.97,   356.58,     353.92,   356.58
1991, 11,   33557, 1991.8740,   357.79,   357.94,     356.49,   356.62,     357.79,   357.94
1991, 12,   33587, 1991.9562,   357.60,   356.40,     357.86,   356.65,     357.60,   356.40
1992, 01,   33618, 1992.0410,   359.35,   357.21,     358.81,   356.67,     359.35,   357.21
1992, 02,   33649, 1992.1257,   358.79,   356.21,     359.27,   356.68,     358.79,   356.21
1992, 03,   33678, 1992.2049,   359.52,   356.47,     359.76,   356.69,     359.52,   356.47
1992, 04,   33709, 1992.2896,   360.52,   356.62,     360.61,   356.70,     360.52,   356.62
1992, 05,   33739, 1992.3716,   360.87,   356.89,     360.68,   356.71,     360.87,   356.89
1992, 06,   33770, 1992.4563,   359.15,   357.50,     358.32,   356.73,     359.15,   357.50
1992, 07,   33800, 1992.5383,   352.78,   355.75,     353.69,   356.74,     352.78,   355.75
1992, 08,   33831, 1992.6230,   350.29,   356.98,     350.05,   356.77,     350.29,   356.98
1992, 09,   33862, 1992.7077,   349.94,   355.86,     350.94,   356.80,     349.94,   355.86
1992, 10,   33892, 1992.7896,   353.81,   356.46,     354.25,   356.85,     353.81,   356.46
1992, 11,   33923, 1992.8743,      NaN,      NaN,     356.79,   356.91,     356.79,   356.91
1992, 12,   33953, 1992.9563,   358.30,   357.10,     358.20,   356.98,     358.30,   357.10
1993, 01,   33984, 1993.0411,   359.51,   357.36,     359.22,   357.06,     359.51,   357.36
1993, 02,   34015, 1993.1260,   359.74,   357.14,     359.75,   357.14,     359.74,   357.14
1993, 03,   34043, 1993.2027,   360.02,   356.96,     360.30,   357.23,     360.02,   356.96
1993, 04,   34074, 1993.2877,   361.22,   357.32,     361.24,   357.33,     361.22,   357.32
1993, 05,   34104, 1993.3699,   362.03,   358.01,     361.44,   357.43,     362.03,   358.01
1993, 06,   34135, 1993.4548,   359.81,   358.07,     359.22,   357.54,     359.81,   358.07
1993, 07,   34165, 1993.5370,   354.44,   357.35,     354.66,   357.65,     354.44,   357.35
1993, 08,   34196, 1993.6219,   350.91,   357.62,     351.04,   357.78,     350.91,   357.62
1993, 09,   34227, 1993.7068,   351.51,   357.49,     351.98,   357.91,     351.51,   357.49
1993, 10,   34257, 1993.7890,   355.27,   357.96,     355.41,   358.05,     355.27,   357.96
1993, 11,   34288, 1993.8740,   357.05,   357.21,     358.07,   358.20,     357.05,   357.21
1993, 12,   34318, 1993.9562,   359.88,   358.68,     359.58,   358.35,     359.88,   358.68
1994, 01,   34349, 1994.0411,   360.34,   358.17,     360.69,   358.52,     360.34,   358.17
1994, 02,   34380, 1994.1260,   361.39,   358.77,     361.31,   358.69,     361.39,   358.77
1994, 03,   34408, 1994.2027,   361.85,   358.77,     361.94,   358.85,     361.85,   358.77
1994, 04,   34439, 1994.2877,   362.74,   358.82,     362.96,   359.02,     362.74,   358.82
1994, 05,   34469, 1994.3699,   363.63,   359.59,     363.22,   359.19,     363.63,   359.59
1994, 06,   34500, 1994.4548,   361.62,   359.88,     361.03,   359.35,     361.62,   359.88
1994, 07,   34530, 1994.5370,   356.90,   359.83,     356.49,   359.50,     356.90,   359.83
1994, 08,   34561, 1994.6219,   352.79,   359.54,     352.87,   359.65,     352.79,   359.54
1994, 09,   34592, 1994.7068,   352.57,   358.59,     353.82,   359.79,     352.57,   358.59
1994, 10,   34622, 1994.7890,   357.10,   359.81,     357.28,   359.94,     357.10,   359.81
1994, 11,   34653, 1994.8740,   359.65,   359.81,     359.95,   360.08,     359.65,   359.81
1994, 12,   34683, 1994.9562,   362.66,   361.45,     361.46,   360.23,     362.66,   361.45
1995, 01,   34714, 1995.0411,   362.19,   360.01,     362.57,   360.38,     362.19,   360.01
1995, 02,   34745, 1995.1260,   362.68,   360.05,     363.17,   360.53,     362.68,   360.05
1995, 03,   34773, 1995.2027,   363.50,   360.40,     363.79,   360.68,     363.50,   360.40
1995, 04,   34804, 1995.2877,   364.69,   360.74,     364.81,   360.84,     364.69,   360.74
1995, 05,   34834, 1995.3699,   364.30,   360.23,     365.07,   361.01,     364.30,   360.23
1995, 06,   34865, 1995.4548,   363.63,   361.87,     362.87,   361.18,     363.63,   361.87
1995, 07,   34895, 1995.5370,   358.89,   361.84,     358.31,   361.35,     358.89,   361.84
1995, 08,   34926, 1995.6219,   354.01,   360.81,     354.69,   361.51,     354.01,   360.81
1995, 09,   34957, 1995.7068,   356.53,   362.58,     355.68,   361.68,     356.53,   362.58
1995, 10,   34987, 1995.7890,   359.19,   361.92,     359.17,   361.84,     359.19,   361.92
1995, 11,   35018, 1995.8740,   360.82,   360.98,     361.87,   362.00,     360.82,   360.98
1995, 12,   35048, 1995.9562,      NaN,      NaN,     363.39,   362.15,     363.39,   362.15
1996, 01,   35079, 1996.0410,   364.52,   362.33,     364.51,   362.30,     364.52,   362.33
1996, 02,   35110, 1996.1257,   365.19,   362.54,     365.10,   362.45,     365.19,   362.54
1996, 03,   35139, 1996.2049,   365.82,   362.69,     365.73,   362.58,     365.82,   362.69
1996, 04,   35170, 1996.2896,   366.50,   362.51,     366.71,   362.71,     366.50,   362.51
1996, 05,   35200, 1996.3716,   366.91,   362.83,     366.89,   362.83,     366.91,   362.83
1996, 06,   35231, 1996.4563,   365.07,   363.37,     364.58,   362.94,     365.07,   363.37
1996, 07,   35261, 1996.5383,   359.41,   362.45,     359.92,   363.04,     359.41,   362.45
1996, 08,   35292, 1996.6230,   357.35,   364.21,     356.25,   363.14,     357.35,   364.21
1996, 09,   35323, 1996.7077,   357.21,   363.27,     357.21,   363.23,     357.21,   363.27
1996, 10,   35353, 1996.7896,   360.30,   363.02,     360.64,   363.31,     360.30,   363.02
1996, 11,   35384, 1996.8743,   363.13,   363.28,     363.27,   363.39,     363.13,   363.28
1996, 12,   35414, 1996.9563,      NaN,      NaN,     364.72,   363.47,     364.72,   363.47
1997, 01,   35445, 1997.0411,   365.46,   363.26,     365.77,   363.55,     365.46,   363.26
1997, 02,   35476, 1997.1260,   366.41,   363.74,     366.31,   363.64,     366.41,   363.74
1997, 03,   35504, 1997.2027,   367.10,   363.97,     366.87,   363.73,     367.10,   363.97
1997, 04,   35535, 1997.2877,   368.12,   364.12,     367.84,   363.82,     368.12,   364.12
1997, 05,   35565, 1997.3699,   368.49,   364.37,     368.04,   363.93,     368.49,   364.37
1997, 06,   35596, 1997.4548,   365.81,   364.03,     365.76,   364.04,     365.81,   364.03
1997, 07,   35626, 1997.5370,   360.87,   363.86,     361.10,   364.17,     360.87,   363.86
1997, 08,   35657, 1997.6219,   356.90,   363.78,     357.40,   364.31,     356.90,   363.78
1997, 09,   35688, 1997.7068,   358.30,   364.42,     358.39,   364.47,     358.30,   364.42
1997, 10,   35718, 1997.7890,   361.28,   364.04,     361.94,   364.64,     361.28,   364.04
1997, 11,   35749, 1997.8740,   364.45,   364.61,     364.71,   364.84,     364.45,   364.61
1997, 12,   35779, 1997.9562,   366.40,   365.17,     366.31,   365.06,     366.40,   365.17
1998, 01,   35810, 1998.0411,   366.89,   364.68,     367.52,   365.29,     366.89,   364.68
1998, 02,   35841, 1998.1260,   368.06,   365.38,     368.24,   365.55,     368.06,   365.38
1998, 03,   35869, 1998.2027,   368.01,   364.86,     368.96,   365.80,     368.01,   364.86
1998, 04,   35900, 1998.2877,   370.41,   366.39,     370.12,   366.08,     370.41,   366.39
1998, 05,   35930, 1998.3699,   370.29,   366.14,     370.50,   366.36,     370.29,   366.14
1998, 06,   35961, 1998.4548,   367.05,   365.26,     368.39,   366.66,     367.05,   365.26
1998, 07,   35991, 1998.5370,   364.96,   367.96,     363.86,   366.95,     364.96,   367.96
1998, 08,   36022, 1998.6219,   360.60,   367.52,     360.29,   367.24,     360.60,   367.52
1998, 09,   36053, 1998.7068,   361.93,   368.10,     361.40,   367.52,     361.93,   368.10
1998, 10,   36083, 1998.7890,   366.13,   368.91,     365.04,   367.76,     366.13,   368.91
1998, 11,   36114, 1998.8740,      NaN,      NaN,     367.86,   367.99,     367.86,   367.99
1998, 12,   36144, 1998.9562,   370.25,   369.00,     369.45,   368.19,     370.25,   369.00
1999, 01,   36175, 1999.0411,   369.53,   367.30,     370.61,   368.36,     369.53,   367.30
1999, 02,   36206, 1999.1260,   371.68,   368.98,     371.22,   368.51,     371.68,   368.98
1999, 03,   36234, 1999.2027,   371.90,   368.72,     371.81,   368.63,     371.90,   368.72
1999, 04,   36265, 1999.2877,   373.59,   369.54,     372.80,   368.73,     373.59,   369.54
1999, 05,   36295, 1999.3699,   373.95,   369.77,     372.98,   368.82,     373.95,   369.77
1999, 06,   36326, 1999.4548,   370.62,   368.81,     370.62,   368.89,     370.62,   368.81
1999, 07,   36356, 1999.5370,   364.92,   367.94,     365.84,   368.95,     364.92,   367.94
1999, 08,   36387, 1999.6219,   363.64,   370.60,     362.01,   369.00,     363.64,   370.60
1999, 09,   36418, 1999.7068,   361.35,   367.55,     362.90,   369.06,     361.35,   367.55
1999, 10,   36448, 1999.7890,   365.91,   368.71,     366.38,   369.12,     365.91,   368.71
1999, 11,   36479, 1999.8740,   368.39,   368.55,     369.06,   369.19,     368.39,   368.55
1999, 12,   36509, 1999.9562,   370.01,   368.76,     370.53,   369.26,     370.01,   368.76
2000, 01,   36540, 2000.0410,   370.18,   367.94,     371.60,   369.34,     370.18,   367.94
2000, 02,   36571, 2000.1257,   372.45,   369.74,     372.15,   369.43,     372.45,   369.74
2000, 03,   36600, 2000.2049,   373.49,   370.28,     372.75,   369.52,     373.49,   370.28
2000, 04,   36631, 2000.2896,   373.97,   369.88,     373.72,   369.62,     373.97,   369.88
2000, 05,   36661, 2000.3716,   374.35,   370.17,     373.88,   369.72,     374.35,   370.17
2000, 06,   36692, 2000.4563,   371.46,   369.71,     371.50,   369.82,     371.46,   369.71
2000, 07,   36722, 2000.5383,   366.14,   369.26,     366.72,   369.93,     366.14,   369.26
2000, 08,   36753, 2000.6230,   362.39,   369.42,     362.99,   370.05,     362.39,   369.42
2000, 09,   36784, 2000.7077,   363.17,   369.38,     364.01,   370.17,     363.17,   369.38
2000, 10,   36814, 2000.7896,   368.15,   370.94,     367.58,   370.31,     368.15,   370.94
2000, 11,   36845, 2000.8743,   370.69,   370.84,     370.32,   370.45,     370.69,   370.84
2000, 12,   36875, 2000.9563,   371.47,   370.21,     371.87,   370.58,     371.47,   370.21
2001, 01,   36906, 2001.0411,   372.36,   370.10,     373.00,   370.73,     372.36,   370.10
2001, 02,   36937, 2001.1260,   373.94,   371.20,     373.60,   370.87,     373.94,   371.20
2001, 03,   36965, 2001.2027,   374.35,   371.14,     374.22,   370.99,     374.35,   371.14
2001, 04,   36996, 2001.2877,   375.84,   371.74,     375.24,   371.12,     375.84,   371.74
2001, 05,   37026, 2001.3699,   376.61,   372.38,     375.46,   371.25,     376.61,   372.38
2001, 06,   37057, 2001.4548,   373.44,   371.61,     373.12,   371.37,     373.44,   371.61
2001, 07,   37087, 2001.5370,   366.89,   369.95,     368.34,   371.48,     366.89,   369.95
2001, 08,   37118, 2001.6219,   364.94,   371.98,     364.53,   371.61,     364.94,   371.98
2001, 09,   37149, 2001.7068,   364.24,   370.52,     365.51,   371.74,     364.24,   370.52
2001, 10,   37179, 2001.7890,   368.42,   371.24,     369.10,   371.88,     368.42,   371.24
2001, 11,   37210, 2001.8740,   372.78,   372.95,     371.89,   372.03,     372.78,   372.95
2001, 12,   37240, 2001.9562,   373.38,   372.11,     373.47,   372.18,     373.38,   372.11
2002, 01,   37271, 2002.0411,   375.12,   372.84,     374.63,   372.34,     375.12,   372.84
2002, 02,   37302, 2002.1260,   375.23,   372.49,     375.27,   372.51,     375.23,   372.49
2002, 03,   37330, 2002.2027,   376.64,   373.41,     375.92,   372.67,     376.64,   373.41
2002, 04,   37361, 2002.2877,   376.33,   372.21,     376.99,   372.85,     376.33,   372.21
2002, 05,   37391, 2002.3699,   377.29,   373.04,     377.28,   373.04,     377.29,   373.04
2002, 06,   37422, 2002.4548,   374.29,   372.45,     375.01,   373.24,     374.29,   372.45
2002, 07,   37452, 2002.5370,   370.77,   373.85,     370.29,   373.45,     370.77,   373.85
2002, 08,   37483, 2002.6219,   364.27,   371.36,     366.56,   373.68,     364.27,   371.36
2002, 09,   37514, 2002.7068,   368.10,   374.42,     367.64,   373.91,     368.10,   374.42
2002, 10,   37544, 2002.7890,   371.38,   374.23,     371.36,   374.14,     371.38,   374.23
2002, 11,   37575, 2002.8740,   373.15,   373.32,     374.25,   374.39,     373.15,   373.32
2002, 12,   37605, 2002.9562,   376.12,   374.84,     375.92,   374.63,     376.12,   374.84
2003, 01,   37636, 2003.0411,      NaN,      NaN,     377.17,   374.88,     377.17,   374.88
2003, 02,   37667, 2003.1260,   378.06,   375.30,     377.89,   375.12,     378.06,   375.30
2003, 03,   37695, 2003.2027,   378.35,   375.10,     378.60,   375.34,     378.35,   375.10
2003, 04,   37726, 2003.2877,   380.14,   375.99,     379.73,   375.57,     380.14,   375.99
2003, 05,   37756, 2003.3699,   380.01,   375.74,     380.05,   375.78,     380.01,   375.74
2003, 06,   37787, 2003.4548,   378.47,   376.62,     377.78,   376.00,     378.47,   376.62
2003, 07,   37817, 2003.5370,   373.25,   376.35,     373.01,   376.19,     373.25,   376.35
2003, 08,   37848, 2003.6219,   368.70,   375.83,     369.23,   376.39,     368.70,   375.83
2003, 09,   37879, 2003.7068,   369.05,   375.40,     370.27,   376.58,     369.05,   375.40
2003, 10,   37909, 2003.7890,   374.09,   376.95,     373.95,   376.75,     374.09,   376.95
2003, 11,   37940, 2003.8740,   377.46,   377.62,     376.79,   376.93,     377.46,   377.62
2003, 12,   37970, 2003.9562,   378.86,   377.58,     378.39,   377.09,     378.86,   377.58
2004, 01,   38001, 2004.0410,   380.15,   377.85,     379.56,   377.25,     380.15,   377.85
2004, 02,   38032, 2004.1257,   380.31,   377.53,     380.18,   377.39,     380.31,   377.53
2004, 03,   38061, 2004.2049,   381.05,   377.76,     380.83,   377.52,     381.05,   377.76
2004, 04,   38092, 2004.2896,   381.85,   377.66,     381.86,   377.65,     381.85,   377.66
2004, 05,   38122, 2004.3716,   381.88,   377.60,     382.05,   377.78,     381.88,   377.60
2004, 06,   38153, 2004.4563,   379.67,   377.88,     379.62,   377.90,     379.67,   377.88
2004, 07,   38183, 2004.5383,   376.23,   379.43,     374.75,   378.03,     376.23,   379.43
2004, 08,   38214, 2004.6230,   369.76,   376.96,     370.93,   378.16,     369.76,   376.96
2004, 09,   38245, 2004.7077,   370.47,   376.83,     371.98,   378.29,     370.47,   376.83
2004, 10,   38275, 2004.7896,   375.69,   378.54,     375.63,   378.43,     375.69,   378.54
2004, 11,   38306, 2004.8743,      NaN,      NaN,     378.45,   378.58,     378.45,   378.58
2004, 12,   38336, 2004.9563,   380.24,   378.95,     380.05,   378.74,     380.24,   378.95
2005, 01,   38367, 2005.0411,   380.08,   377.77,     381.23,   378.91,     380.08,   377.77
2005, 02,   38398, 2005.1260,   382.32,   379.53,     381.89,   379.09,     382.32,   379.53
2005, 03,   38426, 2005.2027,   382.87,   379.58,     382.57,   379.27,     382.87,   379.58
2005, 04,   38457, 2005.2877,   383.54,   379.34,     383.68,   379.47,     383.54,   379.34
2005, 05,   38487, 2005.3699,   383.94,   379.62,     383.98,   379.67,     383.94,   379.62
2005, 06,   38518, 2005.4548,   382.43,   380.56,     381.69,   379.89,     382.43,   380.56
2005, 07,   38548, 2005.5370,   376.89,   380.02,     376.90,   380.11,     376.89,   380.02
2005, 08,   38579, 2005.6219,   372.25,   379.46,     373.11,   380.35,     372.25,   379.46
2005, 09,   38610, 2005.7068,   373.83,   380.26,     374.22,   380.60,     373.83,   380.26
2005, 10,   38640, 2005.7890,   377.83,   380.72,     378.01,   380.84,     377.83,   380.72
2005, 11,   38671, 2005.8740,   379.52,   379.69,     380.96,   381.10,     379.52,   379.69
2005, 12,   38701, 2005.9562,   382.56,   381.26,     382.67,   381.35,     382.56,   381.26
2006, 01,   38732, 2006.0411,   384.27,   381.94,     383.95,   381.61,     384.27,   381.94
2006, 02,   38763, 2006.1260,   385.39,   382.58,     384.68,   381.86,     385.39,   382.58
2006, 03,   38791, 2006.2027,   385.90,   382.59,     385.40,   382.08,     385.90,   382.59
2006, 04,   38822, 2006.2877,   386.25,   382.03,     386.55,   382.31,     386.25,   382.03
2006, 05,   38852, 2006.3699,   386.74,   382.39,     386.86,   382.52,     386.74,   382.39
2006, 06,   38883, 2006.4548,   384.32,   382.44,     384.54,   382.73,     384.32,   382.44
2006, 07,   38913, 2006.5370,   381.75,   384.89,     379.68,   382.92,     381.75,   384.89
2006, 08,   38944, 2006.6219,   376.06,   383.32,     375.81,   383.10,     376.06,   383.32
2006, 09,   38975, 2006.7068,   376.94,   383.41,     376.85,   383.26,     376.94,   383.41
2006, 10,   39005, 2006.7890,   379.86,   382.77,     380.56,   383.41,     379.86,   382.77
2006, 11,   39036, 2006.8740,   383.18,   383.35,     383.42,   383.56,     383.18,   383.35
2006, 12,   39066, 2006.9562,      NaN,      NaN,     385.02,   383.70,     385.02,   383.70
2007, 01,   39097, 2007.0411,   386.27,   383.93,     386.19,   383.84,     386.27,   383.93
2007, 02,   39128, 2007.1260,   386.84,   384.01,     386.81,   383.97,     386.84,   384.01
2007, 03,   39156, 2007.2027,   387.55,   384.22,     387.44,   384.10,     387.55,   384.22
2007, 04,   39187, 2007.2877,   389.19,   384.94,     388.49,   384.23,     389.19,   384.94
2007, 05,   39217, 2007.3699,   387.87,   383.50,     388.72,   384.36,     387.87,   383.50
2007, 06,   39248, 2007.4548,   386.11,   384.22,     386.32,   384.50,     386.11,   384.22
2007, 07,   39278, 2007.5370,   381.27,   384.44,     381.38,   384.64,     381.27,   384.44
2007, 08,   39309, 2007.6219,   378.16,   385.47,     377.45,   384.78,     378.16,   385.47
2007, 09,   39340, 2007.7068,   378.45,   384.95,     378.48,   384.93,     378.45,   384.95
2007, 10,   39370, 2007.7890,   382.06,   384.99,     382.20,   385.07,     382.06,   384.99
2007, 11,   39401, 2007.8740,      NaN,      NaN,     385.07,   385.21,     385.07,   385.21
2007, 12,   39431, 2007.9562,   386.19,   384.88,     386.68,   385.35,     386.19,   384.88
2008, 01,   39462, 2008.0410,   388.34,   385.98,     387.86,   385.49,     388.34,   385.98
2008, 02,   39493, 2008.1257,   388.33,   385.49,     388.48,   385.63,     388.33,   385.49
2008, 03,   39522, 2008.2049,      NaN,      NaN,     389.14,   385.76,     389.14,   385.76
2008, 04,   39553, 2008.2896,   390.46,   386.17,     390.20,   385.90,     390.46,   386.17
2008, 05,   39583, 2008.3716,   390.24,   385.85,     390.40,   386.03,     390.24,   385.85
2008, 06,   39614, 2008.4563,   388.86,   387.03,     387.92,   386.17,     388.86,   387.03
2008, 07,   39644, 2008.5383,   382.00,   385.26,     382.94,   386.30,     382.00,   385.26
2008, 08,   39675, 2008.6230,   379.84,   387.21,     379.04,   386.43,     379.84,   387.21
2008, 09,   39706, 2008.7077,      NaN,      NaN,     380.11,   386.57,     380.11,   386.57
2008, 10,   39736, 2008.7896,   383.29,   386.16,     383.90,   386.78,     383.29,   386.16
2008, 11,   39767, 2008.8743,   387.02,   387.06,     386.86,   386.90,     387.02,   387.06
2008, 12,   39797, 2008.9563,   389.07,   387.62,     388.47,   387.02,     389.07,   387.62
2009, 01,   39828, 2009.0411,   388.70,   386.32,     389.49,   387.11,     388.70,   386.32
2009, 02,   39859, 2009.1260,   390.49,   387.48,     390.24,   387.23,     390.49,   387.48
2009, 03,   39887, 2009.2027,   391.22,   387.52,     391.01,   387.32,     391.22,   387.52
2009, 04,   39918, 2009.2877,   391.65,   387.49,     391.59,   387.42,     391.65,   387.49
2009, 05,   39948, 2009.3699,   392.08,   387.91,     391.71,   387.53,     392.08,   387.91
2009, 06,   39979, 2009.4548,   389.10,   387.43,     389.32,   387.65,     389.10,   387.43
2009, 07,   40009, 2009.5370,      NaN,      NaN,     384.17,   387.75,     384.17,   387.75
2009, 08,   40040, 2009.6219,   381.07,   388.54,     380.43,   387.89,     381.07,   388.54
2009, 09,   40071, 2009.7068,   379.20,   385.45,     381.77,   388.02,     379.20,   385.45
2009, 10,   40101, 2009.7890,   383.74,   386.59,     385.35,   388.20,     383.74,   386.59
2009, 11,   40132, 2009.8740,   386.47,   386.60,     388.26,   388.39,     386.47,   386.60
2009, 12,   40162, 2009.9562,   391.16,   389.66,     390.07,   388.57,     391.16,   389.66
2010, 01,   40193, 2010.0411,   390.83,   388.54,     391.08,   388.79,     390.83,   388.54
2010, 02,   40224, 2010.1260,   390.95,   387.65,     392.34,   389.04,     390.95,   387.65
2010, 03,   40252, 2010.2027,   392.47,   388.75,     392.97,   389.25,     392.47,   388.75
2010, 04,   40283, 2010.2877,   394.36,   390.23,     393.61,   389.49,     394.36,   390.23
2010, 05,   40313, 2010.3699,   394.52,   390.36,     393.89,   389.73,     394.52,   390.36
2010, 06,   40344, 2010.4548,   392.64,   391.13,     391.47,   389.96,     392.64,   391.13
